index,Year,EmployerName,DepartmentOrSubdivision,Position,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages
7880,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,82726.0,,,,,82726.0
7881,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,124427.0,,,,,124427.0
7882,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,75591.0,,,,,75591.0
7883,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,89637.0,,,,,89637.0
7884,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,99606.0,,,,,99606.0
7885,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,102742.0,,,,,102742.0
7886,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,20761.0,,,,,20761.0
7887,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,83350.0,,,,,83350.0
7888,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,7267.0,,,,,7267.0
7889,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,146497.0,,,,,146497.0
7890,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,116434.0,,,,,116434.0
7891,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,77950.0,,,,,77950.0
7892,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,81885.0,,,,,81885.0
7893,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,38604.0,,,,,38604.0
7894,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,79845.0,,,,,79845.0
7895,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,79608.0,,,,,79608.0
7896,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,84987.0,,,,,84987.0
7897,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,77271.0,,,,,77271.0
7898,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,111740.0,,,,,111740.0
7899,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,151141.0,,,,,151141.0
7900,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,66009.0,,,,,66009.0
7901,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,77548.0,,,,,77548.0
7902,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,67565.0,,,,,67565.0
7903,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,131344.0,,,,,131344.0
7904,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,86163.0,,,,,86163.0
7905,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,16878.0,,,,,16878.0
7906,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,101473.0,,,,,101473.0
7907,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,125229.0,,,,,125229.0
7908,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,92037.0,,,,,92037.0
7909,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,65463.0,,,,,65463.0
7910,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,114669.0,,,,,114669.0
7911,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,59799.0,,,,,59799.0
7912,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,35636.0,,,,,35636.0
7913,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,51476.0,,,,,51476.0
7914,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,95920.0,,,,,95920.0
7915,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,74493.0,,,,,74493.0
7916,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,106090.0,,,,,106090.0
7917,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,54019.0,,,,,54019.0
7918,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,95816.0,,,,,95816.0
7919,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,1543.0,,,,,1543.0
7920,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,53842.0,,,,,53842.0
7921,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,73705.0,,,,,73705.0
7922,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,4966.0,,,,,4966.0
7923,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,98933.0,,,,,98933.0
7924,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,81453.0,,,,,81453.0
7925,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,142791.0,,,,,142791.0
7926,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,25099.0,,,,,25099.0
7927,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,69503.0,,,,,69503.0
7928,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,84538.0,,,,,84538.0
7929,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,102534.0,,,,,102534.0
7930,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,68098.0,,,,,68098.0
7931,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,46759.0,,,,,46759.0
7932,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,71250.0,,,,,71250.0
7933,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,162950.0,,,,,162950.0
7934,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,95481.0,,,,,95481.0
7935,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,68134.0,,,,,68134.0
7936,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,101872.0,,,,,101872.0
7937,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,113319.0,,,,,113319.0
7938,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,24323.0,,,,,24323.0
7939,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,4767.0,,,,,4767.0
7940,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,104084.0,,,,,104084.0
7941,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,64060.0,,,,,64060.0
7942,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,76276.0,,,,,76276.0
7943,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,5199.0,,,,,5199.0
7944,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,86925.0,,,,,86925.0
7945,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,100985.0,,,,,100985.0
7946,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,132213.0,,,,,132213.0
7947,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,98063.0,,,,,98063.0
7948,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,54914.0,,,,,54914.0
7949,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,91659.0,,,,,91659.0
7950,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,148629.0,,,,,148629.0
7951,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,83247.0,,,,,83247.0
7952,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,73955.0,,,,,73955.0
7953,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,100739.0,,,,,100739.0
7954,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,89356.0,,,,,89356.0
7955,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,99659.0,,,,,99659.0
7956,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,69406.0,,,,,69406.0
7957,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,124515.0,,,,,124515.0
7958,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,78025.0,,,,,78025.0
7959,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,155959.0,,,,,155959.0
7960,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,34410.0,,,,,34410.0
7961,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,81061.0,,,,,81061.0
7962,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,76917.0,,,,,76917.0
7963,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,152798.0,,,,,152798.0
7964,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,82440.0,,,,,82440.0
7965,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,67461.0,,,,,67461.0
7966,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,140103.0,,,,,140103.0
7967,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,82074.0,,,,,82074.0
7968,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,63342.0,,,,,63342.0
7969,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,22089.0,,,,,22089.0
7970,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,134337.0,,,,,134337.0
7971,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,22063.0,,,,,22063.0
7972,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,109534.0,,,,,109534.0
7973,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,87091.0,,,,,87091.0
7974,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,86824.0,,,,,86824.0
7975,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,76392.0,,,,,76392.0
7976,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,52289.0,,,,,52289.0
7977,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,69875.0,,,,,69875.0
7978,2010,San Diego,City Attorney,Deputy City Attorney,17805,204214.0,73937.0,,,,,73937.0
7979,2010,San Diego,City Attorney,Deputy City Attorney - Unrepresented,17805,204214.0,100014.0,,,,,100014.0
7980,2010,San Diego,City Attorney,Deputy City Attorney - Unrepresented,17805,204214.0,108037.0,,,,,108037.0
7981,2010,San Diego,City Attorney,Deputy City Attorney - Unrepresented,17805,204214.0,142233.0,,,,,142233.0
7982,2010,San Diego,City Attorney,Deputy City Attorney - Unrepresented,17805,204214.0,125319.0,,,,,125319.0
7983,2010,San Diego,City Attorney,Principal Assistant to City Attorney,26395,160430.0,71517.0,,,,,71517.0
7984,2010,San Diego,City Attorney,Principal City Attorney Investigator,70221,85051.0,84670.0,,,,,84670.0
7985,2010,San Diego,City Attorney,Senior City Attorney Investigator,63794,77314.0,77995.0,,,,,77995.0
7986,2010,San Diego,City Attorney,Senior City Attorney Investigator,63794,77314.0,75738.0,,,,,75738.0
7987,2010,San Diego,City Attorney,Senior City Attorney Investigator,63794,77314.0,69159.0,,,,,69159.0
7988,2010,San Diego,City Attorney,Senior City Attorney Investigator,63794,77314.0,77333.0,,,,,77333.0
7989,2010,San Diego,City Attorney,Senior City Attorney Investigator (Environmental Protection Investigator),63794,77314.0,82314.0,,,,,82314.0
11145,2010,Vista,City Attorney,Assistant City Attorney,118524,144072.0,132191.0,,,,,132191.0
11146,2010,Vista,City Attorney,Assistant City Attorney,118524,144072.0,132824.0,,,,,132824.0
11147,2010,Vista,City Attorney,City Attorney,228804,228804.0,237340.0,,,,,237340.0
11234,2011,Carlsbad,City Attorney,Assistant City Attorney,108100,154600.0,,154600.0,5946.0,,7638.0,168184.0
11235,2011,Carlsbad,City Attorney,Assistant City Attorney,108100,154600.0,,115299.0,,,1500.0,116799.0
11236,2011,Carlsbad,City Attorney,Assistant City Attorney,108100,154600.0,,135026.0,,,3000.0,138026.0
11237,2011,Carlsbad,City Attorney,City Attorney,2.00E+05,250000.0,,236300.0,,,3882.0,240182.0
11238,2011,Carlsbad,City Attorney,Secretary To City Attorney,52800,72600.0,,54192.0,,,,54192.0
11469,2011,Chula Vista,City Attorney,Assistant City Attorney,130921,159135.0,,149387.0,0.0,,,149387.0
11470,2011,Chula Vista,City Attorney,City Attorney (Elected),0,208922.0,,193603.0,0.0,,,193603.0
11471,2011,Chula Vista,City Attorney,Deputy City Attorney II,91830,111620.0,,95048.0,0.0,,,95048.0
11472,2011,Chula Vista,City Attorney,Deputy City Attorney II,91830,111620.0,,110348.0,0.0,,,110348.0
11473,2011,Chula Vista,City Attorney,Deputy City Attorney III,117853,143250.0,,99093.0,0.0,,,99093.0
11474,2011,Chula Vista,City Attorney,Deputy City Attorney III,117853,143250.0,,140744.0,0.0,,,140744.0
11475,2011,Chula Vista,City Attorney,Senior Assistant City Attorney,0,171866.0,,177723.0,0.0,,,177723.0
11849,2011,El Cajon,City Attorney,City Attorney,132512,142490.0,,124971.0,0.0,0.0,6497.0,131468.0
12132,2011,Escondido,City Attorney,Assistant City Attorney,137838,186084.0,,141824.0,0.0,0.0,12049.0,153873.0
